groupid,game,crc,name,size_x,size_y,grade,format,notes
4117,2,0x831652B5,"FRE10_EXT02_Norm_DupFRE10_EXT02_Norm_Dup",256,256,0,"DXT5",""
4118,1,0x96AA391E,"FRE10_TRIMS02_Diff",512,512,0,"DXT5",""
4118,2,0x96AA391E,"FRE10_TRIMS02_Diff",512,512,0,"DXT5",""
4119,1,0x10813A5F,"FRE10_TRIMS02_Norm",256,256,0,"DXT1",""
4119,2,0x10813A5F,"FRE10_TRIMS02_Norm",256,256,0,"DXT1",""
4120,1,0x60ECB8EA,"FRE10_TRIMS02_Spec",256,256,0,"DXT5",""
4120,2,0x60ECB8EA,"FRE10_TRIMS02_Spec",256,256,0,"DXT5",""
4121,1,0x8B608787,"Fuel_Tank_01_Diff",1024,1024,0,"DXT5",""
4121,2,0x9BA77623,"Tank02_Diff",1024,1024,0,"DXT1",""
4122,1,0x07CEDD91,"Fuel_Tank_01_Norm",512,512,0,"DXT5",""
4122,2,0xB3968E7E,"Tank02_Norm",512,512,0,"ATI2_3Dc",""
4123,1,0x444C3FDB,"GalaxyGuiProxy",256,128,0,"DXT1",""
4123,2,0xA5163947,"GalaxyGuiProxy",64,32,0,"DXT1",""
4124,1,0x378D9375,"Gambling_Table_01_Diff",512,512,0,"DXT1",""
4124,2,0x378D9375,"Gambling_Table_01_Diff",512,512,0,"DXT1",""
4125,1,0x5CDCF404,"Gambling_Table_01_Emis",256,256,0,"DXT1",""
4125,2,0x5CDCF404,"Gambling_Table_01_Emis",256,256,0,"DXT1",""
4126,1,0xBAFB4F39,"Gambling_Table_01_Norm",512,512,0,"DXT1",""
4126,2,0xBAFB4F39,"Gambling_Table_01_Norm",512,512,0,"DXT1",""
4127,1,0x40F706B1,"Gambling_Table_01_Spec",256,256,0,"DXT5",""
4127,2,0x40F706B1,"Gambling_Table_01_Spec",256,256,0,"DXT5",""
4128,1,0xBE9C4E1F,"Generator_01_Diff",1024,1024,0,"DXT1",""
4128,2,0xBE9C4E1F,"Generator_01_Diff",1024,1024,0,"DXT1",""
4129,1,0xF6874753,"Generator_01_Emis",512,512,0,"DXT1",""
4129,2,0xB9E6A4B3,"Generator_01_Emis",256,256,0,"DXT1",""
4130,1,0xABD5963D,"Generator_01_Norm",1024,1024,0,"DXT1",""
4130,2,0x4DD1A1D8,"Generator_01_Norm",512,512,0,"DXT1",""
4131,1,0xDF992831,"Generator_01_Spec",512,512,0,"DXT5",""
4131,2,0x4435AD78,"Generator_01_Spec",256,256,0,"DXT5",""
4132,1,0xCCB10B2B,"Generator_01_Spwr",256,256,0,"G8",""
4132,2,0x217F6A07,"Generator_01_Spwr",128,128,0,"DXT1",""
4133,1,0x1B57433E,"Geth_bomb_Emiss",512,512,0,"DXT5",""
4133,2,0x1B57433E,"Geth_bomb_Emiss",512,512,0,"DXT5",""
4134,1,0xFE98BBAE,"Geth_lamp_Diff",512,512,0,"DXT5",""
4134,2,0xFE98BBAE,"Geth_lamp_Diff",512,512,0,"DXT5",""
4135,1,0x83345291,"Geth_lamp_Norm",256,256,0,"DXT5",""
4135,2,0x83345291,"Geth_lamp_Norm",256,256,0,"DXT5",""
4136,1,0x88D501E3,"Geth_Pod_01_Diff",512,512,0,"DXT1",""
4136,2,0x88D501E3,"Geth_Pod_01_Diff",512,512,0,"DXT1",""
4137,1,0x9B1176D1,"Geth_Pod_01_Norm",512,512,0,"DXT1",""
4137,2,0xB7C559E3,"Geth_Pod_01_Norm",128,128,0,"DXT1",""
4138,1,0x26543E4C,"Geth_Pod_01_Spec",256,256,0,"DXT1",""
4138,2,0x26543E4C,"Geth_Pod_01_Spec",256,256,0,"DXT1",""
4139,1,0xBB6C9C53,"Geth_Terminal_01_Diff",512,512,0,"DXT1",""
4139,1,0xF2ECF95D,"LOS10_Gethlamp_Diff",512,512,2,"DXT1","Different image"
4139,2,0xBB6C9C53,"Geth_Terminal_01_Diff",512,512,0,"DXT1",""
4140,1,0x8B1A6A5B,"LOS10_Gethlamp_norm",512,512,2,"DXT1","Base for upscales"
4140,1,0x3C03D7BC,"Geth_Terminal_01_Norm",256,256,0,"DXT1",""
4140,2,0x3C03D7BC,"Geth_Terminal_01_Norm",256,256,0,"DXT1",""
4141,1,0x594F9650,"Geth_Terminal_01_Spec",256,256,0,"DXT1",""
4141,2,0x594F9650,"Geth_Terminal_01_Spec",256,256,0,"DXT1",""
4142,1,0x630CF616,"Geth_Tower_01_Diff",512,512,0,"DXT1",""
4142,2,0x630CF616,"Geth_Tower_01_Diff",512,512,0,"DXT1",""
4143,1,0xDF0D6D7E,"Geth_Tower_01_Norm",512,512,0,"DXT1",""
4143,2,0xDF0D6D7E,"Geth_Tower_01_Norm",512,512,0,"DXT1",""
4144,1,0x7CD7CECD,"Geth_Tower_01_Spec",256,256,0,"DXT1",""
4144,2,0x7CD7CECD,"Geth_Tower_01_Spec",256,256,0,"DXT1",""
4145,1,0x193743D4,"Geth_Turret_01_Diff_Dup",512,512,0,"DXT5",""
4145,2,0x193743D4,"Geth_Turret_01_Diff_Dup",512,512,0,"DXT5",""
4146,1,0x0C5D0DE6,"Geth_Turret_01_Norm_Dup",256,256,0,"DXT1",""
4146,2,0x0C5D0DE6,"Geth_Turret_01_Norm_Dup",256,256,0,"DXT1",""
4147,1,0x5C646273,"Geth_Turret_01_Spec_Dup",256,256,0,"DXT1",""
4147,2,0x5C646273,"Geth_Turret_01_Spec_Dup",256,256,0,"DXT1",""
4148,1,0xE18D7E8C,"Geth_turretbase_diff",1024,1024,0,"DXT5",""
4148,2,0xE18D7E8C,"Geth_turretbase_diff",1024,1024,0,"DXT5",""
4149,1,0x7C4CDFF6,"Geth_turretbase_norm",512,512,0,"DXT5",""
4149,2,0x7C4CDFF6,"Geth_turretbase_norm",512,512,0,"DXT5",""
4150,1,0x588567EF,"Geth_Wall_01_Diff",512,512,0,"DXT5",""
4150,2,0x588567EF,"Geth_Wall_01_Diff",512,512,0,"DXT5",""
4151,1,0xF69FB763,"Geth_Wall_01_Norm",512,512,0,"DXT1",""
4151,2,0xF69FB763,"Geth_Wall_01_Norm",512,512,0,"DXT1",""
4152,1,0xA18D97E6,"Geth_Wall_01_Spec",256,256,0,"DXT1",""
4152,2,0xA18D97E6,"Geth_Wall_01_Spec",256,256,0,"DXT1",""
4153,1,0x086798AE,"GethCruiser_01_Spec_Stack",1024,256,0,"DXT1",""
4153,2,0x086798AE,"GethCruiser_01_Spec_Stack",1024,256,0,"DXT1",""
4154,1,0xF1070A9C,"GethCruiser_Greeble_Norm_Stack",512,512,0,"DXT5",""
4154,2,0xF1070A9C,"GethCruiser_Greeble_Norm_Stack",512,512,0,"DXT5",""
4155,1,0x7C0F06E1,"GethTransport_01_diff",1024,256,0,"DXT1",""
4155,2,0x7C0F06E1,"GethTransport_01_diff",1024,256,0,"DXT1",""
4156,1,0xE7B279F4,"GethTransport_01_Emis",1024,256,0,"DXT1",""
4156,2,0xE7B279F4,"GethTransport_01_Emis",1024,256,0,"DXT1",""
4157,1,0xD38F9A7B,"GethTransport_01_Norm",1024,256,0,"ATI2_3Dc",""
4157,2,0xD38F9A7B,"GethTransport_01_Norm",1024,256,0,"ATI2_3Dc",""
4158,1,0x61B421AA,"GethTransport_01_spec",512,128,0,"DXT1",""
4158,2,0x61B421AA,"GethTransport_01_spec",512,128,0,"DXT1",""
4159,1,0x2B288F08,"GethTransport_01_SPwr",512,128,0,"DXT1",""
4159,2,0x2B288F08,"GethTransport_01_SPwr",512,128,0,"DXT1",""
4160,1,0x41ACD33C,"GTH_HUB_NKDa_Grim_M01",256,256,0,"DXT5",""
4160,2,0x41ACD33C,"GTH_HUB_NKDa_Grim_M01",256,256,0,"DXT5",""
4161,1,0x23A0E4FA,"GTH_HUB_NKDa_Norm_Stack",512,512,0,"DXT5",""
4161,2,0x23A0E4FA,"GTH_HUB_NKDa_Norm_Stack",512,512,0,"DXT5",""
4161,1,0xA28FA53F,"CBT_DGH_NKDa_Norm_Stack",256,256,0,"ATI2_3Dc",""
4162,1,0xBC355D7B,"GTH_HUB_NKDa_Spwr_Stack",256,256,0,"DXT1",""
4162,2,0xBC355D7B,"GTH_HUB_NKDa_Spwr_Stack",256,256,0,"DXT1",""
4163,1,0x5B832522,"GTH_STP_NKDa_Norm",512,512,0,"ATI2_3Dc",""
4163,2,0x5B832522,"GTH_STP_NKDa_Norm",512,512,0,"ATI2_3Dc",""
4164,1,0x0DAF66E8,"GTH_STP_NKDa_Tnt_Diff",1024,1024,0,"DXT5",""
4164,2,0x0DAF66E8,"GTH_STP_NKDa_Tnt_Diff",1024,1024,0,"DXT5",""
4165,1,0x3F4DCD2C,"GTH_STP_NKDa_Tnt_Mask",1024,1024,0,"DXT5",""
4165,2,0x3F4DCD2C,"GTH_STP_NKDa_Tnt_Mask",1024,1024,0,"DXT5",""
4166,1,0x9FD219E5,"GTH_STP_NKDa_Tnt_Strp",1024,1024,0,"DXT1",""
4166,2,0x9FD219E5,"GTH_STP_NKDa_Tnt_Strp",1024,1024,0,"DXT1",""
4167,1,0xB96BB649,"HED_PRO_Teeth",256,256,0,"DXT1",""
4167,2,0xB96BB649,"HED_PRO_Teeth",256,256,0,"DXT1",""
4168,1,0xA8B1E4C1,"HexBarrier",512,512,0,"DXT1",""
4168,2,0xA8B1E4C1,"HexBarrier",512,512,0,"DXT1",""
4169,1,0xDAC1E724,"HMF_ARM_CTHa_Mar_Diff_Stack",512,512,0,"DXT5",""
4169,2,0xDAC1E724,"HMF_ARM_CTHa_Mar_Diff_Stack",512,512,0,"DXT5",""
4170,1,0xE151B7AD,"HMF_ARM_CTHa_Mar_Low_Diff",256,256,0,"DXT1",""
4170,2,0x025836C0,"HMF_ARM_CTHa_Mar_Low_Diff",256,256,0,"DXT1",""
4171,1,0xEA6D6AF1,"HMF_ARM_CTHa_Mar_Low_Norm",256,256,0,"ATI2_3Dc",""
4171,2,0xEA6D6AF1,"HMF_ARM_CTHa_Mar_Low_Norm",256,256,0,"ATI2_3Dc",""
4171,2,0xD85D8955,"HMF_ARM_CTHa_Nav_Low_Norm",256,256,0,"ATI2_3Dc",""
4172,1,0xC9AA9C2C,"HMF_ARM_CTHa_Mar_Mid_Diff",256,256,0,"DXT1",""
4172,2,0xC9AA9C2C,"HMF_ARM_CTHa_Mar_Mid_Diff",256,256,0,"DXT1",""
4173,1,0x4FE68CFC,"HMF_ARM_CTHa_Mar_Mid_Norm",256,256,0,"ATI2_3Dc",""
4173,2,0x4FE68CFC,"HMF_ARM_CTHa_Mar_Mid_Norm",256,256,0,"ATI2_3Dc",""
4173,2,0x34B8A552,"HMF_ARM_CTHa_Nav_Mid_Norm",256,256,0,"ATI2_3Dc",""
4174,1,0x6431A0D7,"HMF_ARM_CTHa_Mar_Norm_Stack",512,512,0,"ATI2_3Dc",""
4174,2,0x6431A0D7,"HMF_ARM_CTHa_Mar_Norm_Stack",512,512,0,"ATI2_3Dc",""
4175,1,0x8E741A05,"HMF_ARM_CTHa_Mar_Spwr_Stack",256,256,0,"DXT5",""
4175,2,0x8E741A05,"HMF_ARM_CTHa_Mar_Spwr_Stack",256,256,0,"DXT5",""
4176,1,0x7540068B,"HMF_ARM_CTHa_Mar_Top_Diff",256,256,0,"DXT1",""
4176,2,0x46D2430D,"HMF_ARM_CTHa_Mar_Top_Diff",256,256,0,"DXT1",""
4177,1,0x8B58256F,"HMF_ARM_CTHa_Mar_Top_Norm",256,256,0,"ATI2_3Dc",""
4177,2,0x3F1D8A78,"HMF_ARM_CTHa_Mar_Top_Norm",256,256,0,"ATI2_3Dc",""
4178,1,0x7B1D0E92,"HMF_ARM_CTHa_Nav_Diff_Stack",512,512,0,"DXT5",""
4178,2,0x7B1D0E92,"HMF_ARM_CTHa_Nav_Diff_Stack",512,512,0,"DXT5",""
4179,1,0xEA28B836,"HMF_ARM_CTHa_Nav_Low_Diff",256,256,0,"DXT1",""
4179,2,0xA1B56DCD,"HMF_ARM_CTHa_Nav_Low_Diff",256,256,0,"DXT1",""
4180,1,0xC50AE3CD,"HMF_ARM_CTHa_Nav_Mid_Diff",256,256,0,"DXT1",""
4180,2,0xB1E8ACED,"HMF_ARM_CTHa_Nav_Mid_Diff",256,256,0,"DXT1",""
4181,1,0xEBD1F1E3,"HMF_ARM_CTHa_Nav_Norm_Stack",512,512,0,"ATI2_3Dc",""
4181,2,0xEBD1F1E3,"HMF_ARM_CTHa_Nav_Norm_Stack",512,512,0,"ATI2_3Dc",""
4182,1,0xBFFF939B,"HMF_ARM_CTHa_Nav_SPwr_Stack",256,256,0,"DXT5",""
4182,2,0xBFFF939B,"HMF_ARM_CTHa_Nav_SPwr_Stack",256,256,0,"DXT5",""
4183,1,0x10429E7E,"HMF_ARM_CTHa_Nav_Top_Diff",256,256,0,"DXT1",""
4183,2,0xB7CC2AD4,"HMF_ARM_CTHa_Nav_Top_Diff",256,256,0,"DXT1",""
4184,1,0xF639A040,"HMF_ARM_CTHb_Nav_Diff_Stack",1024,1024,0,"DXT5",""
4184,2,0xFF4507AC,"HMF_ARM_CTHb_Nav_Diff_Stack",512,512,0,"DXT5",""
4185,1,0xD4913993,"HMF_ARM_CTHb_Nav_Norm_Stack",512,512,0,"ATI2_3Dc",""
4185,2,0xD4913993,"HMF_ARM_CTHb_Nav_Norm_Stack",512,512,0,"ATI2_3Dc",""
4186,1,0xA36097DA,"HMF_ARM_CTHb_Nav_SPwr_Stack",256,256,0,"DXT5",""
4186,2,0xA36097DA,"HMF_ARM_CTHb_Nav_SPwr_Stack",256,256,0,"DXT5",""
4187,1,0x00DF1588,"HMF_ARM_CTHb_Tnt_Diff",512,512,0,"DXT5",""
4187,2,0x00DF1588,"HMF_ARM_CTHb_Tnt_Diff",512,512,0,"DXT5",""
4188,1,0x4B366A57,"HMF_ARM_CTHb_Tnt_Mask",512,512,0,"DXT5",""
4188,2,0x4B366A57,"HMF_ARM_CTHb_Tnt_Mask",512,512,0,"DXT5",""
4189,1,0x61B8227E,"HMF_ARM_CTHb_Tnt_Strp",512,512,0,"DXT1",""
4189,2,0x61B8227E,"HMF_ARM_CTHb_Tnt_Strp",512,512,0,"DXT1",""
4190,3,0x63FB32EF,"HMF_ARM_CTHc_Syn_Norm_Stack",512,512,-1,"V8U8",""
4190,1,0x95FB6CEF,"HMF_ARM_CTHc_Syn_Norm_Stack",512,512,0,"ATI2_3Dc",""
4190,2,0x95FB6CEF,"HMF_ARM_CTHc_Syn_Norm_Stack",512,512,0,"ATI2_3Dc",""
4191,1,0x41140EDD,"HMF_ARM_CTHc_Tnt_Diff",512,512,0,"DXT5",""
4191,2,0x41140EDD,"HMF_ARM_CTHc_Tnt_Diff",512,512,0,"DXT5",""
4192,3,0xC063B026,"HMF_ARM_CTHc_Tnt_Diff_02",512,512,-1,"DXT5",""
4192,1,0x102636A1,"HMF_ARM_CTHc_Tnt_Diff_02",512,512,0,"DXT5",""
4192,2,0x102636A1,"HMF_ARM_CTHc_Tnt_Diff_02",512,512,0,"DXT5",""
4193,3,0x223DC607,"HMF_ARM_CTHd_Com_Norm_Stack",256,256,1,"V8U8",""
4193,1,0x4875EA20,"HMF_ARM_CTHd_Com_Norm_Stack",512,512,0,"ATI2_3Dc",""
4193,2,0x4875EA20,"HMF_ARM_CTHd_Com_Norm_Stack",512,512,0,"ATI2_3Dc",""
4194,3,0x9C8B8D5B,"HMF_ARM_CTHd_Sto_Norm_Stack",256,256,1,"V8U8",""
4194,1,0xF9EB3031,"HMF_ARM_CTHd_Sto_Norm_Stack",512,512,0,"ATI2_3Dc",""
4194,2,0xF9EB3031,"HMF_ARM_CTHd_Sto_Norm_Stack",512,512,0,"ATI2_3Dc",""
4195,1,0xC9992B30,"HMF_ARM_CTHd_Tnt_Diff",512,512,0,"DXT5",""
4195,2,0xC9992B30,"HMF_ARM_CTHd_Tnt_Diff",512,512,0,"DXT5",""
4196,1,0x329B607B,"HMF_ARM_CTHd_Tnt_Diff_02",512,512,0,"DXT5",""
4196,2,0x329B607B,"HMF_ARM_CTHd_Tnt_Diff_02",512,512,0,"DXT5",""
4197,1,0x59B71A3E,"HMF_ARM_CTHd_Tnt_Diff_03",512,512,0,"DXT5",""
4197,2,0x59B71A3E,"HMF_ARM_CTHd_Tnt_Diff_03",512,512,0,"DXT5",""
4198,3,0x4FB69B2E,"HMF_ARM_CTHe_Tnt_Diff",1024,1024,-1,"DXT5",""
4198,1,0xD30F56B4,"HMF_ARM_CTHe_Tnt_Diff",512,512,0,"DXT5",""
4198,2,0xD30F56B4,"HMF_ARM_CTHe_Tnt_Diff",512,512,0,"DXT5",""
4199,3,0x31E7BBF3,"HMF_ARM_CTHe_Wai_Norm_Stack",256,256,1,"V8U8",""
4199,1,0x21F54415,"HMF_ARM_CTHe_Wai_Norm_Stack",512,512,0,"ATI2_3Dc",""
4199,2,0x21F54415,"HMF_ARM_CTHe_Wai_Norm_Stack",512,512,0,"ATI2_3Dc",""
4200,3,0x1CF5EB2C,"HMF_ARM_CTHg_Tnt_Mask",256,256,1,"DXT5",""
4200,1,0x18CAF67F,"HMM_ARM_CTHd_Tnt_Strp",512,512,0,"DXT5",""
4200,2,0x18CAF67F,"HMF_ARM_CTHg_Tnt_Mask",512,512,0,"DXT5",""
4201,3,0x4BCDB65F,"HMF_ARM_CTHg_Tnt_Norm_Stack",512,512,-1,"V8U8",""
4201,1,0xAEF9558B,"HMF_ARM_CTHg_Tnt_Norm_Stack",512,512,0,"ATI2_3Dc",""
4201,2,0xAEF9558B,"HMF_ARM_CTHg_Tnt_Norm_Stack",512,512,0,"ATI2_3Dc",""
4202,1,0x203726ED,"HMF_ARM_CTHg_Tnt_Tint_Stack",512,512,0,"DXT5",""
4202,2,0x203726ED,"HMF_ARM_CTHg_Tnt_Tint_Stack",512,512,0,"DXT5",""
4203,1,0xD91A6F50,"HMF_ARM_CTHh_Doc_Diff_Stack",512,512,0,"DXT1",""
4203,2,0xD91A6F50,"HMF_ARM_CTHh_Doc_Diff_Stack",512,512,0,"DXT1",""
4204,1,0xFC6DCD90,"HMF_ARM_CTHh_Doc_Diff_Stack",1024,1024,0,"DXT5",""
4204,2,0xFC6DCD90,"HMF_ARM_CTHh_Doc_Diff_Stack",1024,1024,0,"DXT5",""
4205,1,0x097E632A,"HMF_ARM_CTHh_Doc_Norm_Stack",512,512,0,"ATI2_3Dc",""
4205,2,0x097E632A,"HMF_ARM_CTHh_Doc_Norm_Stack",512,512,0,"ATI2_3Dc",""
4206,1,0x19D5BCC0,"HMF_ARM_CTHh_Doc_SPwr_Stack",256,256,0,"DXT1",""
4206,2,0x19D5BCC0,"HMF_ARM_CTHh_Doc_SPwr_Stack",256,256,0,"DXT1",""
4207,1,0x8D20F3EB,"HMF_ARM_CTHh_Liara_Diff",1024,1024,0,"DXT1",""
4207,2,0x8D20F3EB,"HMF_ARM_CTHh_Liara_Diff",1024,1024,0,"DXT1",""
4208,2,0x78BACD31,"HMF_ARM_CTHh_Liara_Norm",512,512,0,"ATI2_3Dc",""
4208,1,0x5A3E2D9A,"HMF_ARM_CTHh_Liara_Norm",128,128,0,"ATI2_3Dc",""
4209,1,0x0A41BF97,"HMF_ARM_CTHh_Liara_Spec",512,512,0,"DXT1",""
4209,2,0x0A41BF97,"HMF_ARM_CTHh_Liara_Spec",512,512,0,"DXT1",""
4210,2,0x8A5CB7F3,"HMF_ARM_CTHh_Nor_Diff_Stack",1024,1024,1,"DXT1","Different image - SR2 - Best choice"
4210,1,0x0B25F5AE,"HMF_ARM_CTHh_Nor_Diff_Stack",512,512,0,"DXT1","Different image - SR1"
4210,2,0x0B25F5AE,"HMF_ARM_CTHh_Nor_Diff_Stack",512,512,0,"DXT1","Different image - SR1"
4211,1,0xC871165B,"HMF_ARM_CTHh_Nor_SPwr_Stack",256,256,0,"DXT1",""
4211,2,0xC871165B,"HMF_ARM_CTHh_Nor_SPwr_Stack",256,256,0,"DXT1",""
4212,1,0xD82BCD09,"HMF_ARM_CTHh_Tnt_Diff",512,512,0,"DXT1",""
4212,2,0xD82BCD09,"HMF_ARM_CTHh_Tnt_Diff",512,512,0,"DXT1",""
4213,1,0x61305B2B,"HMF_ARM_CTHh_Tnt_Mask",512,512,0,"DXT5",""
4213,2,0x61305B2B,"HMF_ARM_CTHh_Tnt_Mask",512,512,0,"DXT5",""
4214,1,0x3635E987,"HMF_ARM_CTHh_Tnt_Strp",512,512,0,"DXT1",""
4214,2,0x3635E987,"HMF_ARM_CTHh_Tnt_Strp",512,512,0,"DXT1",""
4215,1,0x59E55AC9,"HMF_ARM_CTHh_Tnt_Strp2",512,512,0,"DXT1",""
4215,2,0x59E55AC9,"HMF_ARM_CTHh_Tnt_Strp2",512,512,0,"DXT1",""
4216,1,0x3174DE55,"HMF_ARM_HVYa_Ico_Diff_Stack",1024,1024,0,"DXT5",""
4216,2,0x3174DE55,"HMF_ARM_HVYa_Ico_Diff_Stack",1024,1024,0,"DXT5",""
4217,1,0x2CAEDFB2,"HMF_ARM_HVYa_Ico_Norm_Stack",512,512,0,"ATI2_3Dc",""
4217,2,0x2CAEDFB2,"HMF_ARM_HVYa_Ico_Norm_Stack",512,512,0,"ATI2_3Dc",""
4218,1,0x638FC1E4,"HMF_ARM_HVYa_Ico_Spwr_Stack",256,256,0,"DXT1",""
4218,2,0x638FC1E4,"HMF_ARM_HVYa_Ico_Spwr_Stack",256,256,0,"DXT1",""
4219,1,0xF38E1EA5,"HMF_ARM_LGTa_Ico_Diff_Stack",1024,1024,0,"DXT5",""
4219,2,0xF38E1EA5,"HMF_ARM_LGTa_Ico_Diff_Stack",1024,1024,0,"DXT5",""
4220,1,0x518C46E1,"HMF_ARM_LGTa_Ico_Norm_Stack",512,512,0,"ATI2_3Dc",""
4220,2,0x518C46E1,"HMF_ARM_LGTa_Ico_Norm_Stack",512,512,0,"ATI2_3Dc",""
4221,1,0xF6BEEB4F,"HMF_ARM_LGTa_Ico_Spwr_Stack",256,256,0,"DXT1",""
4221,2,0xF6BEEB4F,"HMF_ARM_LGTa_Ico_Spwr_Stack",256,256,0,"DXT1",""
4222,1,0xDFBF74A4,"HMF_ARM_MEDa_Ico_Diff_Stack",1024,1024,0,"DXT5",""
4222,2,0xDFBF74A4,"HMF_ARM_MEDa_Ico_Diff_Stack",1024,1024,0,"DXT5",""
4223,1,0xDC10C409,"HMF_ARM_MEDa_Ico_Norm_Stack",512,512,0,"ATI2_3Dc",""
4223,2,0xDC10C409,"HMF_ARM_MEDa_Ico_Norm_Stack",512,512,0,"ATI2_3Dc",""
4224,1,0x34F3B7A8,"HMF_ARM_MEDa_Ico_Spwr_Stack",256,256,0,"DXT1",""
4224,2,0x34F3B7A8,"HMF_ARM_MEDa_Ico_Spwr_Stack",256,256,0,"DXT1",""
4225,1,0x3B0CD1ED,"HMF_ARM_MEDc_Diff_Stack",1024,1024,0,"DXT5",""
4225,2,0x3B0CD1ED,"HMF_ARM_MEDc_Diff_Stack",1024,1024,0,"DXT5",""
4226,1,0x661D34A8,"HMF_ARM_MEDc_Norm",512,512,0,"ATI2_3Dc",""
4226,2,0x661D34A8,"HMF_ARM_MEDc_Norm",512,512,0,"ATI2_3Dc",""
4227,1,0x91D33C6A,"HMF_ARM_MEDc_Strp_M01_Stack",1024,1024,0,"DXT1",""
4227,2,0x91D33C6A,"HMF_ARM_MEDc_Strp_M01_Stack",1024,1024,0,"DXT1",""
4228,1,0xDFEEF924,"HMF_ARM_MEDc_Strp_M02_Stack",1024,1024,0,"DXT1",""
4228,2,0xDFEEF924,"HMF_ARM_MEDc_Strp_M02_Stack",1024,1024,0,"DXT1",""
4229,1,0x695A69F1,"HMF_ARM_MEDc_Tint_M01_Stack",1024,1024,0,"DXT5",""
4229,2,0x695A69F1,"HMF_ARM_MEDc_Tint_M01_Stack",1024,1024,0,"DXT5",""
4230,1,0xA7F445D7,"HMF_BRT_HVYb_Diff",512,512,0,"DXT5",""
4230,2,0xA7F445D7,"HMF_BRT_HVYb_Diff",512,512,0,"DXT5",""
4231,1,0x3EB754E0,"HMF_BRT_HVYb_Norm",512,512,0,"ATI2_3Dc",""
4231,2,0x3EB754E0,"HMF_BRT_HVYb_Norm",512,512,0,"ATI2_3Dc",""
4232,1,0xF4A2F66D,"HMF_BRT_HVYb_Spec",256,256,0,"DXT1",""
4232,2,0xF4A2F66D,"HMF_BRT_HVYb_Spec",256,256,0,"DXT1",""
4233,1,0x95E72D9A,"HMF_BRT_MED_Diff_Stack",512,512,0,"DXT1",""
4233,2,0x95E72D9A,"HMF_BRT_MED_Diff_Stack",512,512,0,"DXT1",""
4234,1,0x47F29AA9,"HMF_BRT_MED_Norm_Stack",512,512,0,"ATI2_3Dc",""
4234,2,0x47F29AA9,"HMF_BRT_MED_Norm_Stack",512,512,0,"ATI2_3Dc",""
4235,1,0xCE025B24,"HMF_BRT_MED_Spwr_Stack",256,256,0,"DXT1",""
4235,2,0xCE025B24,"HMF_BRT_MED_Spwr_Stack",256,256,0,"DXT1",""
4236,1,0x70B77EFF,"HMF_HAT_ErAll_Diff",256,256,0,"DXT5",""
4236,2,0x70B77EFF,"HMF_HAT_ErAll_Diff",256,256,0,"DXT5",""
4237,1,0x069F8913,"HMF_HAT_ErAll_Norm",256,256,0,"ATI2_3Dc",""
4237,2,0x069F8913,"HMF_HAT_ErAll_Norm",256,256,0,"ATI2_3Dc",""
4238,3,0xAC701D8A,"HMF_HED_PRO_Teeth",512,512,-1,"DXT1",""
4238,1,0x8B63797F,"HMF_HED_PRO_Teeth",256,256,0,"DXT1",""
4238,2,0x8B63797F,"HMF_HED_PRO_Teeth",256,256,0,"DXT1",""
4239,1,0x422AAA0D,"HMF_HED_PROAshley_Face_Diff_Stack",512,512,0,"DXT5",""
4239,2,0x422AAA0D,"HMF_HED_PROAshley_Face_Diff_Stack",512,512,0,"DXT5",""
4240,1,0x794E9EEB,"HMF_HED_PROAshley_Face_Norm_Stack",512,512,0,"ATI2_3Dc",""
4240,2,0x794E9EEB,"HMF_HED_PROAshley_Face_Norm_Stack",512,512,0,"ATI2_3Dc",""
4241,1,0xC05A6403,"HMF_HED_PROAshley_Hair_Diff",512,512,0,"DXT5",""
4241,2,0xC05A6403,"HMF_HED_PROAshley_Hair_Diff",512,512,0,"DXT5",""
4242,1,0x4B813DE0,"HMF_HED_PROAshley_Hair_Norm",512,512,0,"ATI2_3Dc",""
4242,2,0x4B813DE0,"HMF_HED_PROAshley_Hair_Norm",512,512,0,"ATI2_3Dc",""
4243,1,0x1D0EFF6A,"HMF_HED_PROAshley_Scalp_Norm_Stack",512,512,0,"ATI2_3Dc",""
4243,2,0x1D0EFF6A,"HMF_HED_PROAshley_Scalp_Norm_Stack",512,512,0,"ATI2_3Dc",""
4244,1,0x66C0D06A,"HMF_HED_PROAshley_Scalp_Stack",512,512,0,"DXT5",""
4244,2,0x66C0D06A,"HMF_HED_PROAshley_Scalp_Stack",512,512,0,"DXT5",""
4245,1,0x8F331825,"HMF_HED_PROBase_Face_Diff",512,512,1,"DXT5","Minor differences image"
4245,2,0x9CA124E8,"HMF_HED_PROBase_Face_Diff",512,512,1,"DXT5","Minor differences image"
4246,1,0x5B68ED60,"HMF_HED_PROBase_Scalp_Bald_Diff",512,512,0,"DXT5",""
4246,2,0xC6092C95,"HMF_HED_PROBase_Scalp_Bald_Diff",512,512,0,"DXT5",""
4247,1,0x36F7C34C,"HMF_HED_PROBase_Scalp_Diff",512,512,0,"DXT5",""
4247,2,0x279201E9,"HMF_HED_PROBase_Scalp_Diff",512,512,0,"DXT5",""
4248,1,0xC9B5DED7,"HMF_HED_PROBase_Scalp_Norm",512,512,0,"ATI2_3Dc",""
4248,2,0xC9B5DED7,"HMF_HED_PROBase_Scalp_Norm",512,512,0,"ATI2_3Dc",""
